sample_id,frame_id,view_id,split,image_path,binary_mask_path,source_image_member,indexed_mask_member,raw_labels_member,source,target_policy,width,height,total_pixels,dynamic_positive_pixels,dynamic_positive_pixel_rate,dynamic_positive_categories,static_negative_categories,context_negative_categories,unknown_categories,category_pixel_stats_json,category_indices_json
000001754_image-2,000001754,image_2,train,outputs/dynamic_mask_dataset_p217/images/000001754_image-2.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001754_image-2_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001754/image_2.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001754/image_2.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001754/image_2.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,228150,0.56051002,goods_material|misc_non_static_feature,misc_static_feature|rack_shelf,ceiling|driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":4901,""driveable_ground"":43871,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":1318,""misc_dynamic_feature"":0,""misc_non_static_feature"":226832,""misc_static_feature"":14288,""person"":0,""pylon_cone"":0,""rack_shelf"":510,""text_region"":0,""wall_fence_pillar"":115320}","{""cart_pallet_jack"":[],""ceiling"":[2],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[],""misc_non_static_feature"":[9,10,11,12,13,14],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[6],""text_region"":[],""wall_fence_pillar"":[4]}"
000001783_image-0,000001783,image_0,train,outputs/dynamic_mask_dataset_p217/images/000001783_image-0.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001783_image-0_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001783/image_0.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001783/image_0.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001783/image_0.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,383622,0.94246757,goods_material|misc_dynamic_feature|misc_non_static_feature,misc_static_feature,driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":0,""driveable_ground"":7765,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":194567,""misc_dynamic_feature"":179035,""misc_non_static_feature"":10020,""misc_static_feature"":1732,""person"":0,""pylon_cone"":0,""rack_shelf"":0,""text_region"":0,""wall_fence_pillar"":13920}","{""cart_pallet_jack"":[],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[10],""misc_non_static_feature"":[11,12,13,14],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[],""text_region"":[],""wall_fence_pillar"":[4]}"
000001783_image-1,000001783,image_1,train,outputs/dynamic_mask_dataset_p217/images/000001783_image-1.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001783_image-1_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001783/image_1.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001783/image_1.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001783/image_1.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,1280,720,921600,277441,0.30104275,goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone,misc_static_feature,ceiling|driveable_ground|ego_vehicle|wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":7199,""driveable_ground"":355673,""ego_vehicle"":3409,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":166635,""misc_dynamic_feature"":7066,""misc_non_static_feature"":10535,""misc_static_feature"":20837,""person"":92932,""pylon_cone"":273,""rack_shelf"":0,""text_region"":0,""wall_fence_pillar"":257041}","{""cart_pallet_jack"":[],""ceiling"":[2],""driveable_ground"":[1],""ego_vehicle"":[3],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[9,11],""misc_non_static_feature"":[17,18],""misc_static_feature"":[5],""person"":[12],""pylon_cone"":[14,15,16],""rack_shelf"":[],""text_region"":[],""wall_fence_pillar"":[4]}"
000001783_image-2,000001783,image_2,train,outputs/dynamic_mask_dataset_p217/images/000001783_image-2.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001783_image-2_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001783/image_2.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001783/image_2.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001783/image_2.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,120958,0.29716490,fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|pylon_cone,fixed_machinery|misc_static_feature|rack_shelf,ceiling|driveable_ground|text_region|wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":60046,""driveable_ground"":113649,""ego_vehicle"":0,""fixed_machinery"":1197,""fork_truck"":42988,""goods_material"":6553,""misc_dynamic_feature"":3375,""misc_non_static_feature"":11115,""misc_static_feature"":33754,""person"":0,""pylon_cone"":56927,""rack_shelf"":3551,""text_region"":1047,""wall_fence_pillar"":72837}","{""cart_pallet_jack"":[],""ceiling"":[2],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[8],""fork_truck"":[9],""goods_material"":[7],""misc_dynamic_feature"":[10,11,12,13,14,15,28],""misc_non_static_feature"":[20,21,22,23,24,25,27,29,31,32,33],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[19],""rack_shelf"":[6],""text_region"":[16],""wall_fence_pillar"":[4]}"
000001784_image-0,000001784,image_0,train,outputs/dynamic_mask_dataset_p217/images/000001784_image-0.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001784_image-0_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001784/image_0.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001784/image_0.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001784/image_0.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,18207,0.04473025,cart_pallet_jack|goods_material|misc_dynamic_feature|misc_non_static_feature|pylon_cone,fixed_machinery|misc_static_feature,ceiling|driveable_ground|text_region|wall_fence_pillar,,"{""cart_pallet_jack"":307,""ceiling"":53328,""driveable_ground"":199793,""ego_vehicle"":0,""fixed_machinery"":1976,""fork_truck"":0,""goods_material"":6001,""misc_dynamic_feature"":9157,""misc_non_static_feature"":2450,""misc_static_feature"":29292,""person"":0,""pylon_cone"":292,""rack_shelf"":0,""text_region"":551,""wall_fence_pillar"":103893}","{""cart_pallet_jack"":[34,35],""ceiling"":[2],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[8],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[9,10,12,32,36],""misc_non_static_feature"":[13,19,20,23,28,30,37],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[14,15,16],""rack_shelf"":[],""text_region"":[21],""wall_fence_pillar"":[4]}"
000001784_image-1,000001784,image_1,train,outputs/dynamic_mask_dataset_p217/images/000001784_image-1.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001784_image-1_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001784/image_1.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001784/image_1.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001784/image_1.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,1280,720,921600,438201,0.47547852,cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|pylon_cone,rack_shelf,ceiling|driveable_ground|ego_vehicle|text_region|wall_fence_pillar,,"{""cart_pallet_jack"":9260,""ceiling"":17835,""driveable_ground"":307853,""ego_vehicle"":3073,""fixed_machinery"":0,""fork_truck"":79678,""goods_material"":287452,""misc_dynamic_feature"":3023,""misc_non_static_feature"":5866,""misc_static_feature"":0,""person"":0,""pylon_cone"":52922,""rack_shelf"":24979,""text_region"":767,""wall_fence_pillar"":128891}","{""cart_pallet_jack"":[31,32],""ceiling"":[2],""driveable_ground"":[1],""ego_vehicle"":[3],""fixed_machinery"":[],""fork_truck"":[29],""goods_material"":[7],""misc_dynamic_feature"":[39],""misc_non_static_feature"":[37,38],""misc_static_feature"":[],""person"":[],""pylon_cone"":[19,20,21,22,23,24,25,26,27,28],""rack_shelf"":[6],""text_region"":[35],""wall_fence_pillar"":[4]}"
000001784_image-2,000001784,image_2,train,outputs/dynamic_mask_dataset_p217/images/000001784_image-2.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001784_image-2_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001784/image_2.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001784/image_2.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001784/image_2.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,310886,0.76377260,goods_material|misc_dynamic_feature|misc_non_static_feature,misc_static_feature|rack_shelf,driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":0,""driveable_ground"":26838,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":305546,""misc_dynamic_feature"":1107,""misc_non_static_feature"":4233,""misc_static_feature"":13427,""person"":0,""pylon_cone"":0,""rack_shelf"":1632,""text_region"":0,""wall_fence_pillar"":54257}","{""cart_pallet_jack"":[],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[10],""misc_non_static_feature"":[9],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[6],""text_region"":[],""wall_fence_pillar"":[4]}"
000001785_image-0,000001785,image_0,train,outputs/dynamic_mask_dataset_p217/images/000001785_image-0.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001785_image-0_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001785/image_0.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001785/image_0.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001785/image_0.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,81393,0.19996315,goods_material|misc_non_static_feature|pylon_cone,misc_static_feature|rack_shelf,driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":0,""ceiling"":0,""driveable_ground"":139488,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":9500,""misc_dynamic_feature"":0,""misc_non_static_feature"":70393,""misc_static_feature"":122386,""person"":0,""pylon_cone"":1500,""rack_shelf"":11373,""text_region"":0,""wall_fence_pillar"":52398}","{""cart_pallet_jack"":[],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[],""misc_non_static_feature"":[11,12,13,15],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[10],""rack_shelf"":[6],""text_region"":[],""wall_fence_pillar"":[4]}"
000001785_image-1,000001785,image_1,train,outputs/dynamic_mask_dataset_p217/images/000001785_image-1.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001785_image-1_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001785/image_1.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001785/image_1.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001785/image_1.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,1280,720,921600,306540,0.33261719,cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|pylon_cone,misc_static_feature,ceiling|driveable_ground|ego_vehicle|text_region|wall_fence_pillar,,"{""cart_pallet_jack"":1080,""ceiling"":29322,""driveable_ground"":396795,""ego_vehicle"":3449,""fixed_machinery"":0,""fork_truck"":138041,""goods_material"":60296,""misc_dynamic_feature"":70693,""misc_non_static_feature"":5006,""misc_static_feature"":8572,""person"":0,""pylon_cone"":31424,""rack_shelf"":0,""text_region"":606,""wall_fence_pillar"":176316}","{""cart_pallet_jack"":[24],""ceiling"":[2],""driveable_ground"":[1],""ego_vehicle"":[3],""fixed_machinery"":[],""fork_truck"":[29],""goods_material"":[7],""misc_dynamic_feature"":[21,22,26],""misc_non_static_feature"":[19,23,27],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[9,10,11,12,13,14,15],""rack_shelf"":[],""text_region"":[28],""wall_fence_pillar"":[4]}"
000001785_image-2,000001785,image_2,train,outputs/dynamic_mask_dataset_p217/images/000001785_image-2.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001785_image-2_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001785/image_2.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001785/image_2.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001785/image_2.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,316141,0.77668288,cart_pallet_jack|goods_material|misc_non_static_feature,misc_static_feature|rack_shelf,ceiling|driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":147078,""ceiling"":294,""driveable_ground"":12745,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":85455,""misc_dynamic_feature"":0,""misc_non_static_feature"":83608,""misc_static_feature"":3114,""person"":0,""pylon_cone"":0,""rack_shelf"":60297,""text_region"":0,""wall_fence_pillar"":14449}","{""cart_pallet_jack"":[11,12,14],""ceiling"":[2],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[],""misc_non_static_feature"":[10],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[],""rack_shelf"":[6],""text_region"":[],""wall_fence_pillar"":[4]}"
000001787_image-0,000001787,image_0,train,outputs/dynamic_mask_dataset_p217/images/000001787_image-0.png,outputs/dynamic_mask_dataset_p217/binary_masks/000001787_image-0_dynamic.png,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001787/image_0.png_raw_labels_2d/source_image.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001787/image_0.png_raw_labels_2d/combined_indexedImage.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/AnnotatedSemanticSet_Finetuning.zip::Labelled_Test_Data/000001787/image_0.png_raw_labels_2d/raw_labels_2d.json",TorWIC AnnotatedSemanticSet_Finetuning dataset-provided raw_labels_2d + combined_indexedImage,binary_dynamic_non_static_from_dataset_semantic_indices; positives=cart_pallet_jack|fork_truck|goods_material|misc_dynamic_feature|misc_non_static_feature|person|pylon_cone; all other indexed/background pixels=0; no admission labels,848,480,407040,226278,0.55591097,cart_pallet_jack|goods_material|misc_dynamic_feature|misc_non_static_feature|pylon_cone,misc_static_feature,driveable_ground|wall_fence_pillar,,"{""cart_pallet_jack"":16847,""ceiling"":0,""driveable_ground"":92508,""ego_vehicle"":0,""fixed_machinery"":0,""fork_truck"":0,""goods_material"":36381,""misc_dynamic_feature"":76326,""misc_non_static_feature"":2859,""misc_static_feature"":33393,""person"":0,""pylon_cone"":93865,""rack_shelf"":0,""text_region"":0,""wall_fence_pillar"":54826}","{""cart_pallet_jack"":[11,12],""ceiling"":[],""driveable_ground"":[1],""ego_vehicle"":[],""fixed_machinery"":[],""fork_truck"":[],""goods_material"":[7],""misc_dynamic_feature"":[13],""misc_non_static_feature"":[14],""misc_static_feature"":[5],""person"":[],""pylon_cone"":[9,15],""rack_shelf"":[],""text_region"":[],""wall_fence_pillar"":[4]}"
