audit_row_id,row_source,row_role,sample_id,observation_id,source,session_id,frame_id,frame_index,observation_index_path,manifest_path,observation_index_exists,observation_found,manifest_exists,manifest_instance_found,date_dir,route,join_status,join_method,join_reason,raw_segmentation_color_left_path,raw_segmentation_greyscale_left_path,raw_segmentation_color_right_path,raw_segmentation_greyscale_right_path,raw_rgb_left_path,raw_depth_left_path,raw_evidence_paths_existing,raw_evidence_paths_total,source_semantic_path,canonical_label,resolved_label,tracklet_id,physical_key
p202_00249,p197_boundary,review_observation,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_004,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_004,same_day,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007,7,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/observation_output/observations_index.json,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 15, 2022",Aisle_CCW_Run_1,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1/Aisle_CCW_Run_1/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1.zip::Aisle_CCW_Run_1/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1.zip::Aisle_CCW_Run_1/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1.zip::Aisle_CCW_Run_1/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1.zip::Aisle_CCW_Run_1/segmentation_greyscale_right/000007.png",barrier,barrier,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_004,
p202_00250,p197_boundary,review_observation,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_002,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_002,same_day,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,7,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/observation_output/observations_index.json,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 15, 2022",Aisle_CCW_Run_2,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_greyscale_right/000007.png",barrier,barrier,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_002,
p202_00251,p197_boundary,review_observation,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_003,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_003,same_day,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,7,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/observation_output/observations_index.json,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 15, 2022",Aisle_CCW_Run_2,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_greyscale_right/000007.png",barrier,barrier,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_003,
p202_00252,p197_boundary,review_observation,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_004,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_004,same_day,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,7,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/observation_output/observations_index.json,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 15, 2022",Aisle_CCW_Run_2,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2/Aisle_CCW_Run_2/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_greyscale_right/000007.png",work table,work table,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_004,
p202_00253,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_005,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_005,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,000007,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 23, 2022",Hallway_Full_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_right/000007.png",forklift,forklift,,
p202_00254,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_005,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_005,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,000007,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/all_instances_manifest.json,1,1,1,1,"Oct. 12, 2022",Hallway_Full_CW_Run_2,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png",forklift,forklift,,
p202_00255,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_004,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_004,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,000007,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 23, 2022",Hallway_Full_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_right/000007.png",forklift,forklift,,
p202_00256,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_004,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_004,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,000007,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/all_instances_manifest.json,1,1,1,1,"Oct. 12, 2022",Hallway_Full_CW_Run_2,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png",forklift,forklift,,
p202_00257,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_003,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_003,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,000007,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 23, 2022",Hallway_Full_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_right/000007.png",work table,work table,,
p202_00258,p197_pair,pair_side_b,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_003,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_003,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,000007,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/all_instances_manifest.json,1,1,1,1,"Oct. 12, 2022",Hallway_Full_CW_Run_2,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png",work table,work table,,
p202_00259,p197_pair,pair_side_a,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_006,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_006,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,000007,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 23, 2022",Hallway_Full_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_right/000007.png",warehouse rack,warehouse rack,,
